_id,case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69ca8ebf82d567a0f78ecfa1,EZYV7332,North America,Doctorate,Y,N,1922,1998,Midwest,117316.64,Year,Y,Certified
69ca8ebf82d567a0f78ecfa2,EZYV7333,Europe,Doctorate,N,N,2321,2009,West,11641.4,Year,Y,Certified
69ca8ebf82d567a0f78ecfa3,EZYV7334,Asia,Master's,Y,N,3396,1987,Midwest,156366.1,Year,Y,Certified
69ca8ebf82d567a0f78ecfa4,EZYV7335,Asia,Master's,Y,N,2716,1998,South,117117.21,Year,Y,Certified
69ca8ebf82d567a0f78ecfa5,EZYV7336,Asia,High School,Y,N,2602,2001,South,114774.58,Year,Y,Denied
69ca8ebf82d567a0f78ecfa6,EZYV7337,North America,Master's,Y,N,1658,1977,West,53884.03,Year,Y,Certified
69ca8ebf82d567a0f78ecfa7,EZYV7338,Asia,Bachelor's,Y,N,2470,2012,Midwest,79713.99,Year,Y,Certified
69ca8ebf82d567a0f78ecfa8,EZYV7339,Asia,Bachelor's,Y,N,361,2005,Northeast,114646.69,Year,Y,Certified
69ca8ebf82d567a0f78ecfa9,EZYV7340,Asia,Bachelor's,N,N,700,2006,Northeast,47102.64,Year,Y,Certified
69ca8ebf82d567a0f78ecfaa,EZYV7341,Asia,High School,Y,N,2701,1980,Midwest,195534.18,Year,Y,Denied
69ca8ebf82d567a0f78ecfab,EZYV7342,Europe,Bachelor's,Y,N,3564,2002,West,16800.98,Year,Y,Certified
69ca8ebf82d567a0f78ecfac,EZYV7343,Asia,Bachelor's,N,N,403,1855,Midwest,134595.21,Year,Y,Certified
69ca8ebf82d567a0f78ecfad,EZYV7344,North America,Bachelor's,N,N,3456,1992,Northeast,126744.96,Year,Y,Denied
69ca8ebf82d567a0f78ecfae,EZYV7345,Asia,High School,Y,N,4688,1965,Northeast,80917.1,Year,Y,Denied
69ca8ebf82d567a0f78ecfaf,EZYV7346,Europe,Doctorate,Y,N,5788,1931,West,6143.66,Year,Y,Certified
69ca8ebf82d567a0f78ecfb0,EZYV7347,Europe,Doctorate,Y,N,2869,1999,South,12786.13,Year,Y,Certified
69ca8ebf82d567a0f78ecfb1,EZYV7348,Asia,Doctorate,Y,N,80,1931,South,72311.46,Year,N,Certified
69ca8ebf82d567a0f78ecfb2,EZYV7349,Europe,Master's,N,N,4895,1997,South,50777.14,Year,Y,Certified
69ca8ebf82d567a0f78ecfb3,EZYV7350,Asia,Master's,Y,N,71,1993,Northeast,14549.12,Year,Y,Certified
69ca8ebf82d567a0f78ecfb4,EZYV7351,Asia,Bachelor's,N,N,373,1997,South,452.037,Hour,Y,Denied
69ca8ebf82d567a0f78ecfb5,EZYV7352,Asia,Master's,N,Y,1917,1989,South,100807.38,Year,Y,Certified
69ca8ebf82d567a0f78ecfb6,EZYV7353,North America,Bachelor's,Y,N,1414,2000,Midwest,38.4261,Hour,Y,Denied
69ca8ebf82d567a0f78ecfb7,EZYV7354,Asia,High School,Y,N,1841,2001,West,91675.75,Year,Y,Denied
69ca8ebf82d567a0f78ecfb8,EZYV7355,Asia,Bachelor's,Y,N,1258,1985,West,74753.33,Year,Y,Certified
69ca8ebf82d567a0f78ecfb9,EZYV7356,Asia,Bachelor's,Y,N,5467,2003,West,34601.88,Year,Y,Certified
69ca8ebf82d567a0f78ecfba,EZYV7357,Asia,Bachelor's,Y,N,3519,1952,South,164447.02,Year,Y,Denied
69ca8ebf82d567a0f78ecfbb,EZYV7358,Asia,Master's,N,N,28,1998,Northeast,110466.85,Year,N,Certified
69ca8ebf82d567a0f78ecfbc,EZYV7359,Asia,Bachelor's,N,Y,1561,1912,South,109531.27,Year,Y,Certified
69ca8ebf82d567a0f78ecfbd,EZYV7360,Asia,Bachelor's,N,N,736,1984,West,78476.83,Year,Y,Certified
69ca8ebf82d567a0f78ecfbe,EZYV7361,Asia,Master's,N,N,2256,1998,West,59087.27,Year,Y,Certified
69ca8ebf82d567a0f78ecfbf,EZYV7362,Asia,Doctorate,N,N,846,1942,Midwest,115472.07,Year,Y,Certified
69ca8ebf82d567a0f78ecfc0,EZYV7363,Europe,Bachelor's,N,Y,3992,2003,Midwest,85850.98,Year,Y,Certified
69ca8ebf82d567a0f78ecfc1,EZYV7364,Asia,Bachelor's,N,N,836,2005,West,70194.26,Year,Y,Certified
69ca8ebf82d567a0f78ecfc2,EZYV7365,Asia,Master's,Y,N,1106,2008,Midwest,51212.07,Year,Y,Certified
69ca8ebf82d567a0f78ecfc3,EZYV7366,South America,Bachelor's,Y,Y,1833,2005,West,110450.47,Year,Y,Denied
69ca8ebf82d567a0f78ecfc4,EZYV7367,Asia,Bachelor's,Y,N,1556,1998,Northeast,110364.0,Year,Y,Certified
69ca8ebf82d567a0f78ecfc5,EZYV7368,Asia,High School,N,N,28979,2005,Midwest,100154.35,Year,Y,Denied
69ca8ebf82d567a0f78ecfc6,EZYV7369,Asia,Master's,Y,N,479,2004,West,31168.41,Year,Y,Certified
69ca8ebf82d567a0f78ecfc7,EZYV7370,Asia,Master's,N,N,3047,1998,South,70191.52,Year,Y,Certified
69ca8ebf82d567a0f78ecfc8,EZYV7371,Oceania,Master's,Y,N,226,1888,South,5050.02,Year,N,Denied
69ca8ebf82d567a0f78ecfc9,EZYV7372,Asia,Master's,N,N,2536,1923,Midwest,113688.07,Year,Y,Certified
69ca8ebf82d567a0f78ecfca,EZYV7373,Asia,Bachelor's,Y,N,727,2007,Northeast,140986.28,Year,Y,Certified
69ca8ebf82d567a0f78ecfcb,EZYV7374,Asia,Bachelor's,Y,N,2673,2005,Midwest,58972.18,Year,Y,Certified
69ca8ebf82d567a0f78ecfcc,EZYV7375,Asia,Master's,N,N,2398,1852,South,255626.72,Year,N,Certified
69ca8ebf82d567a0f78ecfcd,EZYV7376,North America,Master's,Y,N,4691,1939,Northeast,216445.82,Year,Y,Certified
69ca8ebf82d567a0f78ecfce,EZYV7377,Asia,Bachelor's,Y,N,553,2013,Northeast,48597.75,Year,Y,Denied
69ca8ebf82d567a0f78ecfcf,EZYV7378,Asia,Master's,N,N,5905,1982,South,140561.56,Year,N,Certified
69ca8ebf82d567a0f78ecfd0,EZYV7379,Asia,Bachelor's,Y,N,1214,1987,South,37844.59,Year,Y,Denied
69ca8ebf82d567a0f78ecfd1,EZYV7380,Asia,Bachelor's,N,N,2417,2009,Northeast,247602.36,Year,Y,Certified
69ca8ebf82d567a0f78ecfd2,EZYV7381,Asia,Bachelor's,Y,N,1739,2006,Midwest,68700.74,Year,Y,Certified
69ca8ebf82d567a0f78ecfd3,EZYV7382,Europe,Bachelor's,N,Y,4255,2010,West,33336.03,Year,Y,Certified
69ca8ebf82d567a0f78ecfd4,EZYV7383,Asia,Bachelor's,Y,N,3157,1962,West,72036.8,Year,Y,Certified
69ca8ebf82d567a0f78ecfd5,EZYV7384,Asia,Bachelor's,Y,N,761,1968,Northeast,215399.99,Year,N,Denied
69ca8ebf82d567a0f78ecfd6,EZYV7385,Asia,Bachelor's,Y,N,3293,1998,West,110665.94,Year,Y,Certified
69ca8ebf82d567a0f78ecfd7,EZYV7386,Asia,Master's,N,N,1660,1995,South,39935.85,Year,Y,Certified
69ca8ebf82d567a0f78ecfd8,EZYV7387,Asia,Bachelor's,N,N,3847,1995,Northeast,89536.0,Year,Y,Certified
69ca8ebf82d567a0f78ecfd9,EZYV7388,North America,High School,Y,N,601,1993,South,43406.79,Year,Y,Certified
69ca8ebf82d567a0f78ecfda,EZYV7389,Asia,Bachelor's,Y,N,4094,2002,Midwest,114270.3,Year,Y,Certified
69ca8ebf82d567a0f78ecfdb,EZYV7390,Europe,Master's,N,N,2941,1990,West,83706.53,Year,Y,Certified
69ca8ebf82d567a0f78ecfdc,EZYV7391,South America,Doctorate,N,N,2154,1831,Northeast,60746.11,Year,Y,Certified
69ca8ebf82d567a0f78ecfdd,EZYV7392,Europe,Doctorate,Y,Y,37855,2000,West,13308.97,Year,Y,Certified
69ca8ebf82d567a0f78ecfde,EZYV7393,South America,Doctorate,N,Y,1821,1974,Midwest,63253.44,Year,Y,Certified
69ca8ebf82d567a0f78ecfdf,EZYV7394,North America,High School,Y,N,718,2011,South,163013.59,Year,Y,Certified
69ca8ebf82d567a0f78ecfe0,EZYV7395,Asia,Master's,Y,N,2204,2012,Northeast,129585.98,Year,Y,Certified
69ca8ebf82d567a0f78ecfe1,EZYV7396,Asia,Master's,Y,N,2722,2000,Midwest,64533.81,Year,Y,Certified
69ca8ebf82d567a0f78ecfe2,EZYV7397,North America,High School,Y,N,2157,2013,South,13274.33,Year,Y,Certified
69ca8ebf82d567a0f78ecfe3,EZYV7398,Asia,Doctorate,Y,N,1748,1998,Northeast,9659.52,Year,Y,Certified
69ca8ebf82d567a0f78ecfe4,EZYV7399,Asia,Master's,N,N,469,1993,South,117.42,Hour,Y,Certified
69ca8ebf82d567a0f78ecfe5,EZYV7400,Asia,Bachelor's,N,N,23824,1800,Northeast,79657.86,Year,Y,Denied
69ca8ebf82d567a0f78ecfe6,EZYV7401,Asia,Master's,Y,Y,1043,1939,Northeast,60662.21,Year,Y,Certified
69ca8ebf82d567a0f78ecfe7,EZYV7402,Europe,Master's,Y,N,2811,1977,Midwest,83502.66,Year,Y,Certified
69ca8ebf82d567a0f78ecfe8,EZYV7403,Asia,Master's,Y,N,1732,1999,Northeast,157430.61,Year,Y,Certified
69ca8ebf82d567a0f78ecfe9,EZYV7404,Asia,Bachelor's,N,N,986,2004,West,44077.46,Year,Y,Denied
69ca8ebf82d567a0f78ecfea,EZYV7405,Europe,Doctorate,Y,N,5248,1998,West,54889.53,Year,Y,Certified
69ca8ebf82d567a0f78ecfeb,EZYV7406,Asia,Bachelor's,N,N,3917,1960,West,41589.69,Year,Y,Denied
69ca8ebf82d567a0f78ecfec,EZYV7407,Asia,Doctorate,N,N,306,1991,Northeast,91225.19,Year,Y,Certified
69ca8ebf82d567a0f78ecfed,EZYV7408,Asia,Master's,N,N,5629,2004,Northeast,49711.3,Year,N,Certified
69ca8ebf82d567a0f78ecfee,EZYV7409,Asia,Master's,Y,N,2741,1997,South,89075.75,Year,Y,Certified
69ca8ebf82d567a0f78ecfef,EZYV7410,Asia,Doctorate,Y,N,1837,1993,South,32429.67,Year,Y,Certified
69ca8ebf82d567a0f78ecff0,EZYV7411,Asia,Bachelor's,Y,N,991,1965,West,68.5833,Hour,Y,Denied
69ca8ebf82d567a0f78ecff1,EZYV7412,Asia,Bachelor's,N,N,27,1991,West,140896.1,Year,Y,Denied
69ca8ebf82d567a0f78ecff2,EZYV7413,Asia,Master's,N,N,5942,1994,Northeast,18350.81,Year,N,Certified
69ca8ebf82d567a0f78ecff3,EZYV7414,Asia,Master's,Y,N,2565,1982,South,71363.03,Year,Y,Certified
69ca8ebf82d567a0f78ecff4,EZYV7415,Asia,Bachelor's,Y,N,1835,2009,West,115802.88,Year,Y,Certified
69ca8ebf82d567a0f78ecff5,EZYV7416,Asia,Master's,Y,N,3068,1990,South,44022.48,Year,N,Certified
69ca8ebf82d567a0f78ecff6,EZYV7417,North America,Bachelor's,Y,N,1398,1993,South,401.5855,Hour,Y,Denied
69ca8ebf82d567a0f78ecff7,EZYV7418,Asia,Master's,Y,N,4325,1997,South,6045.66,Year,Y,Certified
69ca8ebf82d567a0f78ecff8,EZYV7419,Asia,High School,Y,N,1060,1987,Island,35171.48,Year,Y,Denied
69ca8ebf82d567a0f78ecff9,EZYV7420,Asia,Master's,N,N,2752,2003,Northeast,83243.65,Year,Y,Certified
69ca8ebf82d567a0f78ecffa,EZYV7421,North America,Bachelor's,Y,N,6551,1995,South,3396.41,Year,Y,Denied
69ca8ebf82d567a0f78ecffb,EZYV7422,Asia,Master's,Y,N,2579,1998,South,58253.11,Year,Y,Certified
69ca8ebf82d567a0f78ecffc,EZYV7423,Asia,Bachelor's,Y,N,3147,1984,Midwest,131304.29,Year,Y,Denied
69ca8ebf82d567a0f78ecffd,EZYV7424,Asia,High School,N,N,1129,1999,West,88514.13,Year,Y,Denied
69ca8ebf82d567a0f78ecffe,EZYV7425,Asia,Master's,Y,N,2601,1865,South,153555.53,Year,N,Certified
69ca8ebf82d567a0f78ecfff,EZYV7426,Asia,High School,N,Y,577,2005,South,123597.59,Year,Y,Denied
69ca8ebf82d567a0f78ed000,EZYV7427,Asia,Bachelor's,N,N,4553,2012,South,163587.92,Year,Y,Certified
69ca8ebf82d567a0f78ed001,EZYV7428,Asia,Bachelor's,Y,N,130259,1984,Midwest,227360.23,Year,Y,Denied
69ca8ebf82d567a0f78ed002,EZYV7429,Asia,Bachelor's,Y,N,6060,2010,West,54538.9,Year,Y,Certified
69ca8ebf82d567a0f78ed003,EZYV7430,North America,Doctorate,Y,N,82173,1956,South,114417.93,Year,Y,Certified
69ca8ebf82d567a0f78ed004,EZYV7431,Africa,High School,N,Y,284,1855,West,102492.08,Year,Y,Denied
69ca8ebf82d567a0f78ed005,EZYV7432,Asia,Bachelor's,Y,N,2431,1999,Northeast,78726.17,Year,Y,Certified
69ca8ebf82d567a0f78ed006,EZYV7433,Asia,Bachelor's,N,N,5978,1886,West,69851.5,Year,N,Denied
69ca8ebf82d567a0f78ed007,EZYV7434,Asia,Master's,N,N,3296,2003,Northeast,146760.98,Year,Y,Certified
69ca8ebf82d567a0f78ed008,EZYV7435,Asia,Doctorate,Y,N,5628,2012,West,51617.25,Year,Y,Certified
69ca8ebf82d567a0f78ed009,EZYV7436,North America,Bachelor's,N,Y,1486,2004,West,100756.72,Year,Y,Denied
69ca8ebf82d567a0f78ed00a,EZYV7437,Asia,High School,N,N,1681,1990,West,328.9246,Hour,Y,Denied
69ca8ebf82d567a0f78ed00b,EZYV7438,Asia,Master's,N,N,2606,1950,West,22403.57,Year,Y,Certified
69ca8ebf82d567a0f78ed00c,EZYV7439,Asia,Bachelor's,Y,N,2234,2008,West,41415.36,Year,Y,Denied
69ca8ebf82d567a0f78ed00d,EZYV7440,Asia,Master's,Y,N,750,1978,South,35573.27,Year,Y,Certified
69ca8ebf82d567a0f78ed00e,EZYV7441,Asia,Master's,N,N,3681,2005,South,47822.22,Year,Y,Certified
69ca8ebf82d567a0f78ed00f,EZYV7442,North America,Master's,N,N,160,1863,South,133821.87,Year,N,Denied
69ca8ebf82d567a0f78ed010,EZYV7443,Asia,Bachelor's,N,N,642,1991,Northeast,15284.23,Year,Y,Certified
69ca8ebf82d567a0f78ed011,EZYV7444,North America,Bachelor's,N,N,11555,2001,West,133.33,Hour,Y,Denied
69ca8ebf82d567a0f78ed012,EZYV7445,Asia,Bachelor's,Y,N,3961,2009,South,50246.63,Year,Y,Denied
69ca8ebf82d567a0f78ed013,EZYV7446,Europe,High School,Y,N,578,2008,West,6579.33,Year,Y,Denied
69ca8ebf82d567a0f78ed014,EZYV7447,Europe,Master's,N,N,3579,2010,South,284328.96,Year,N,Certified
69ca8ebf82d567a0f78ed015,EZYV7448,Asia,Master's,N,N,2877,1839,West,131310.96,Year,N,Certified
69ca8ebf82d567a0f78ed016,EZYV7449,Asia,High School,Y,N,171,1985,South,41743.95,Year,Y,Denied
69ca8ebf82d567a0f78ed017,EZYV7450,Asia,Bachelor's,Y,N,1708,1919,South,20844.04,Year,Y,Certified
69ca8ebf82d567a0f78ed018,EZYV7451,Asia,Bachelor's,Y,N,1617,1999,South,105562.35,Year,Y,Denied
69ca8ebf82d567a0f78ed019,EZYV7452,Asia,Bachelor's,N,N,4796,2011,Northeast,135104.5,Year,Y,Certified
69ca8ebf82d567a0f78ed01a,EZYV7453,Asia,High School,Y,N,3917,1998,Midwest,76269.27,Year,Y,Denied
69ca8ebf82d567a0f78ed01b,EZYV7454,Asia,High School,Y,N,3434,1998,West,101797.53,Year,Y,Denied
69ca8ebf82d567a0f78ed01c,EZYV7455,North America,Master's,Y,N,902,1909,West,171819.54,Year,Y,Certified
69ca8ebf82d567a0f78ed01d,EZYV7456,Europe,Bachelor's,Y,N,4618,1991,West,54095.28,Year,Y,Certified
69ca8ebf82d567a0f78ed01e,EZYV7457,Asia,Doctorate,Y,N,2436,2009,West,82887.78,Year,Y,Certified
69ca8ebf82d567a0f78ed01f,EZYV7458,Asia,High School,Y,N,646,2002,South,110855.62,Year,Y,Denied
69ca8ebf82d567a0f78ed020,EZYV7459,North America,High School,N,Y,632,1882,Island,50485.1,Year,Y,Certified
69ca8ebf82d567a0f78ed021,EZYV7460,Asia,Doctorate,N,N,113215,2001,South,59260.37,Year,Y,Certified
69ca8ebf82d567a0f78ed022,EZYV7461,Asia,Master's,N,N,603,1997,Midwest,59639.54,Year,Y,Certified
69ca8ebf82d567a0f78ed023,EZYV7462,Asia,Bachelor's,Y,N,2723,1999,Northeast,69222.45,Year,Y,Certified
69ca8ebf82d567a0f78ed024,EZYV7463,North America,Bachelor's,N,N,993,2003,Northeast,61562.85,Year,Y,Denied
69ca8ebf82d567a0f78ed025,EZYV7464,Asia,Master's,N,N,885,1999,South,63208.76,Year,Y,Certified
69ca8ebf82d567a0f78ed026,EZYV7465,Asia,Bachelor's,Y,N,538,2000,South,76638.72,Year,Y,Denied
69ca8ebf82d567a0f78ed027,EZYV7466,Asia,Master's,N,N,266,1998,Northeast,64640.11,Year,Y,Certified
69ca8ebf82d567a0f78ed028,EZYV7467,Europe,Bachelor's,Y,N,1641,1912,South,41063.21,Year,Y,Certified
69ca8ebf82d567a0f78ed029,EZYV7468,Europe,Master's,N,N,3565,1985,West,58332.48,Year,Y,Certified
69ca8ebf82d567a0f78ed02a,EZYV7469,Asia,Bachelor's,N,N,1416,1862,South,24353.42,Year,Y,Certified
69ca8ebf82d567a0f78ed02b,EZYV7470,Asia,Bachelor's,Y,N,450,1913,South,78137.75,Year,Y,Certified
69ca8ebf82d567a0f78ed02c,EZYV7471,Europe,Doctorate,N,N,2610,2005,Northeast,6897.94,Year,Y,Certified
69ca8ebf82d567a0f78ed02d,EZYV7472,Europe,Bachelor's,Y,N,4681,1928,West,49865.19,Year,Y,Denied
69ca8ebf82d567a0f78ed02e,EZYV7473,Asia,Master's,N,Y,3724,1877,South,118355.08,Year,Y,Certified
69ca8ebf82d567a0f78ed02f,EZYV7474,South America,Bachelor's,N,N,2222,1994,West,260.6671,Hour,Y,Certified
69ca8ebf82d567a0f78ed030,EZYV7475,Asia,Master's,N,N,183,1873,Island,39280.11,Year,Y,Certified
69ca8ebf82d567a0f78ed031,EZYV7476,Asia,Bachelor's,N,N,74,1951,Northeast,139144.05,Year,Y,Certified
69ca8ebf82d567a0f78ed032,EZYV7477,Asia,Master's,Y,N,4033,2010,South,126622.47,Year,Y,Certified
69ca8ebf82d567a0f78ed033,EZYV7478,Asia,Master's,Y,N,4079,2008,Northeast,38550.64,Year,Y,Certified
69ca8ebf82d567a0f78ed034,EZYV7479,Asia,Doctorate,Y,N,3466,1988,South,75843.64,Year,Y,Certified
69ca8ebf82d567a0f78ed035,EZYV7480,North America,Master's,N,N,137,1968,Northeast,106782.97,Year,Y,Certified
69ca8ebf82d567a0f78ed036,EZYV7481,Europe,Master's,Y,Y,3657,1855,West,35641.8,Year,Y,Denied
69ca8ebf82d567a0f78ed037,EZYV7482,South America,Doctorate,N,N,1221,1980,South,31374.88,Year,Y,Certified
69ca8ebf82d567a0f78ed038,EZYV7483,Asia,Master's,N,Y,3304,1925,Northeast,32300.19,Year,Y,Certified
69ca8ebf82d567a0f78ed039,EZYV7484,Asia,Master's,Y,N,6229,1986,Northeast,75476.87,Year,Y,Certified
69ca8ebf82d567a0f78ed03a,EZYV7485,Asia,Bachelor's,N,N,106968,1995,Midwest,108522.28,Year,Y,Denied
69ca8ebf82d567a0f78ed03b,EZYV7486,Asia,Master's,N,N,3451,2011,Midwest,128852.61,Year,Y,Certified
69ca8ebf82d567a0f78ed03c,EZYV7487,Europe,Doctorate,N,N,2599,1998,South,104060.58,Year,Y,Certified
69ca8ebf82d567a0f78ed03d,EZYV7488,South America,Doctorate,N,Y,2398,1946,South,123417.87,Year,Y,Certified
69ca8ebf82d567a0f78ed03e,EZYV7489,Europe,Doctorate,Y,N,4987,1999,Northeast,50758.41,Year,Y,Certified
69ca8ebf82d567a0f78ed03f,EZYV7490,Asia,Bachelor's,Y,N,2878,1848,West,47479.61,Year,Y,Certified
69ca8ebf82d567a0f78ed040,EZYV7491,Asia,Bachelor's,N,N,2493,2013,Midwest,118009.25,Year,N,Certified
69ca8ebf82d567a0f78ed041,EZYV7492,Asia,Bachelor's,Y,N,72,1840,South,40830.05,Year,Y,Certified
69ca8ebf82d567a0f78ed042,EZYV7493,Asia,Bachelor's,N,N,172,2007,Midwest,98967.16,Year,Y,Certified
69ca8ebf82d567a0f78ed043,EZYV7494,North America,Master's,Y,N,1612,1991,South,75922.08,Year,N,Certified
69ca8ebf82d567a0f78ed044,EZYV7495,North America,Bachelor's,Y,N,1342,1991,South,130318.3,Year,N,Certified
69ca8ebf82d567a0f78ed045,EZYV7496,Europe,Master's,Y,Y,1347,1997,West,219351.89,Year,Y,Certified
69ca8ebf82d567a0f78ed046,EZYV7497,Europe,High School,Y,N,30859,1975,Northeast,115700.8,Year,Y,Denied
69ca8ebf82d567a0f78ed047,EZYV7498,Asia,Master's,N,N,2146,2006,Northeast,248137.05,Year,Y,Certified
69ca8ebf82d567a0f78ed048,EZYV7499,Asia,Master's,N,N,5147,2000,Island,5273.63,Year,N,Certified
69ca8ebf82d567a0f78ed049,EZYV7500,Europe,Bachelor's,Y,N,1500,2004,South,3025.56,Year,Y,Certified
69ca8ebf82d567a0f78ed04a,EZYV7501,Asia,Master's,N,N,517,1975,Midwest,76814.48,Year,Y,Certified
69ca8ebf82d567a0f78ed04b,EZYV7502,Asia,Bachelor's,Y,N,3517,1875,Northeast,385.796,Hour,Y,Denied
69ca8ebf82d567a0f78ed04c,EZYV7503,Asia,High School,Y,N,68,1920,Midwest,176.76,Hour,Y,Denied
69ca8ebf82d567a0f78ed04d,EZYV7504,North America,High School,N,N,465,1971,West,301.6979,Hour,Y,Certified
69ca8ebf82d567a0f78ed04e,EZYV7505,Asia,High School,Y,Y,3655,1999,West,47190.97,Year,Y,Denied
69ca8ebf82d567a0f78ed04f,EZYV7506,North America,Bachelor's,N,N,292,2009,Northeast,2183.23,Week,Y,Certified
69ca8ebf82d567a0f78ed050,EZYV7507,Asia,Bachelor's,Y,N,3588,1988,South,94152.5,Year,Y,Certified
69ca8ebf82d567a0f78ed051,EZYV7508,Asia,Bachelor's,Y,N,2417,1986,West,18551.0,Year,Y,Denied
69ca8ebf82d567a0f78ed052,EZYV7509,Asia,Master's,Y,N,1783,1990,West,35968.56,Year,Y,Certified
69ca8ebf82d567a0f78ed053,EZYV7510,Asia,Master's,Y,N,5656,1981,South,112156.34,Year,Y,Certified
69ca8ebf82d567a0f78ed054,EZYV7511,Asia,Doctorate,Y,N,1985,1848,Northeast,71734.66,Year,Y,Certified
69ca8ebf82d567a0f78ed055,EZYV7512,Asia,Bachelor's,Y,N,437,1998,West,73964.53,Year,Y,Certified
69ca8ebf82d567a0f78ed056,EZYV7513,Asia,Bachelor's,Y,N,1398,2007,Northeast,9113.92,Year,Y,Certified
69ca8ebf82d567a0f78ed057,EZYV7514,Asia,Bachelor's,N,Y,4500,2005,South,45382.24,Year,Y,Certified
69ca8ebf82d567a0f78ed058,EZYV7515,South America,Master's,N,N,3996,1922,South,24198.98,Year,N,Certified
69ca8ebf82d567a0f78ed059,EZYV7516,Asia,Bachelor's,Y,N,1912,2002,Midwest,23930.8,Year,Y,Denied
69ca8ebf82d567a0f78ed05a,EZYV7517,Asia,Master's,N,N,2728,1998,Midwest,109193.63,Year,Y,Certified
69ca8ebf82d567a0f78ed05b,EZYV7518,Asia,Master's,N,N,1173,2013,West,656.3975,Hour,Y,Certified
69ca8ebf82d567a0f78ed05c,EZYV7519,Asia,Master's,Y,N,808,1939,Midwest,141595.68,Year,Y,Certified
69ca8ebf82d567a0f78ed05d,EZYV7520,Asia,Bachelor's,Y,Y,1908,1960,South,71022.96,Year,Y,Certified
69ca8ebf82d567a0f78ed05e,EZYV7521,North America,Bachelor's,Y,N,372,2014,West,323.7899,Hour,Y,Certified
69ca8ebf82d567a0f78ed05f,EZYV7522,North America,Master's,N,N,660,1975,Midwest,146104.93,Year,Y,Denied
69ca8ebf82d567a0f78ed060,EZYV7523,Asia,Bachelor's,Y,N,1561,2011,Midwest,9415.12,Year,Y,Denied
69ca8ebf82d567a0f78ed061,EZYV7524,Asia,Bachelor's,Y,N,1373,2013,South,63013.28,Year,Y,Denied
69ca8ebf82d567a0f78ed062,EZYV7525,Asia,Doctorate,N,N,157,2001,West,55912.95,Year,Y,Certified
69ca8ebf82d567a0f78ed063,EZYV7526,North America,Master's,N,Y,2758,2000,West,83956.4,Year,Y,Certified
69ca8ebf82d567a0f78ed064,EZYV7527,North America,Bachelor's,Y,Y,2098,1969,South,124947.51,Year,Y,Denied
69ca8ebf82d567a0f78ed065,EZYV7528,Asia,Master's,Y,N,1973,2004,Midwest,137315.86,Year,N,Certified
69ca8ebf82d567a0f78ed066,EZYV7529,Europe,Bachelor's,N,N,2278,1995,Northeast,22472.07,Year,Y,Certified
69ca8ebf82d567a0f78ed067,EZYV7530,Asia,Master's,N,Y,673,1872,Northeast,122963.12,Year,Y,Certified
69ca8ebf82d567a0f78ed068,EZYV7531,North America,Bachelor's,N,N,1409,1861,South,89.4706,Hour,Y,Certified
69ca8ebf82d567a0f78ed069,EZYV7532,Asia,Master's,N,Y,927,1974,Northeast,64357.58,Year,Y,Certified
69ca8ebf82d567a0f78ed06a,EZYV7533,Asia,High School,N,Y,1362,2000,South,703.3133,Hour,Y,Denied
69ca8ebf82d567a0f78ed06b,EZYV7534,South America,High School,N,Y,1805,1998,West,55548.09,Year,Y,Certified
69ca8ebf82d567a0f78ed06c,EZYV7535,Asia,Bachelor's,Y,N,3543,1994,West,99324.12,Year,Y,Certified
69ca8ebf82d567a0f78ed06d,EZYV7536,Asia,Bachelor's,N,N,1136,1984,West,90722.04,Year,Y,Denied
69ca8ebf82d567a0f78ed06e,EZYV7537,Asia,Master's,Y,N,126,2011,Midwest,50740.81,Year,Y,Certified
69ca8ebf82d567a0f78ed06f,EZYV7538,Asia,Bachelor's,Y,N,3266,1935,South,94382.75,Year,Y,Certified
69ca8ebf82d567a0f78ed070,EZYV7539,Asia,Master's,N,N,1225,1998,Northeast,113.23,Hour,Y,Certified
69ca8ebf82d567a0f78ed071,EZYV7540,Europe,Bachelor's,N,N,4644,1961,Northeast,42727.59,Year,Y,Certified
69ca8ebf82d567a0f78ed072,EZYV7541,Asia,Bachelor's,Y,N,1439,1996,West,53523.89,Year,Y,Denied
69ca8ebf82d567a0f78ed073,EZYV7542,Asia,Master's,Y,N,1835,2009,South,26449.74,Year,Y,Certified
69ca8ebf82d567a0f78ed074,EZYV7543,Europe,Bachelor's,Y,N,1806,2007,Northeast,81057.94,Year,Y,Certified
69ca8ebf82d567a0f78ed075,EZYV7544,Asia,Bachelor's,Y,N,2090,1998,South,136671.18,Year,Y,Certified
69ca8ebf82d567a0f78ed076,EZYV7545,Asia,High School,N,N,3846,1992,Midwest,91884.68,Week,Y,Denied
69ca8ebf82d567a0f78ed077,EZYV7546,Asia,Master's,N,N,5289,1981,Midwest,128925.29,Year,Y,Certified
69ca8ebf82d567a0f78ed078,EZYV7547,Asia,High School,N,N,2756,2008,Northeast,86541.17,Year,Y,Denied
69ca8ebf82d567a0f78ed079,EZYV7548,Asia,Bachelor's,Y,N,976,2007,West,100454.79,Year,Y,Certified
69ca8ebf82d567a0f78ed07a,EZYV7549,Europe,Bachelor's,Y,N,559,1856,West,129240.68,Year,Y,Certified
